label,kepid,kepoi_name,label_str,period,duration_hr
1,11455181,K03131.01,CONFIRMED,10.9294815,5.893
1,12314973,K00279.02,CONFIRMED,15.4130812,6.6358
0,10383687,K00334.01,FALSE POSITIVE,8.4879444,3.224
0,10470206,K00335.01,FALSE POSITIVE,46.56675437,7.831
0,10518725,K00336.01,FALSE POSITIVE,19.5148412,3.096
1,5450893,K02970.01,CONFIRMED,4.82051088,3.588
2,4770174,K02971.01,CANDIDATE,6.09595681,5.502
2,9959492,K03051.01,CANDIDATE,11.682369,2.71
0,5091016,K02973.01,FALSE POSITIVE,5.76556718,3.138
2,8949925,K02972.01,CANDIDATE,13.2511214,4.996
2,8827575,K03052.01,CANDIDATE,10.12956201,3.044
1,7216284,K03056.01,CONFIRMED,6.69958851,2.831
1,2716801,K03053.01,CONFIRMED,42.5217006,5.723
0,8703887,K00287.01,FALSE POSITIVE,14.170972781,3.7316
0,7281454,K03055.01,FALSE POSITIVE,0.566805887,5.2317
1,6945786,K03136.01,CONFIRMED,2.39161966,1.906
1,5978170,K03140.01,CONFIRMED,5.68879083,2.55
0,9899352,K03135.01,FALSE POSITIVE,1.332562831,6.24
1,5440317,K03141.01,CONFIRMED,2.31941571,1.591
1,10545066,K00337.01,CONFIRMED,19.7830259,5.4898
1,10552611,K00338.01,CONFIRMED,7.0106324,3.0688
0,6056992,K00051.01,FALSE POSITIVE,10.431146765,3.8853
1,10587105,K00339.01,CONFIRMED,1.980356674,2.4743
1,10587105,K00339.02,CONFIRMED,12.8344771,3.846
2,6438099,K02976.01,CANDIDATE,21.61313362,1.52
1,11090556,K02977.01,CONFIRMED,2.7881793,3.397
0,10686814,K02978.01,FALSE POSITIVE,2.61846258,3.505
1,3234843,K03057.01,CONFIRMED,29.72722,3.45
1,3234843,K03057.02,CONFIRMED,10.61368712,3.498
1,6021275,K00284.01,CONFIRMED,18.01019956,3.516
0,8192911,K03058.01,FALSE POSITIVE,7.53887442,3.147
0,10554967,K03059.01,FALSE POSITIVE,0.53633519,1.0547
2,3752110,K03142.01,CANDIDATE,27.9430245,6.125
1,5688790,K03144.01,CONFIRMED,8.07394097,2.455
1,1717722,K03145.01,CONFIRMED,4.53702121,1.813
1,10908248,K03146.01,CONFIRMED,39.859505,7.987
1,10878263,K00341.01,CONFIRMED,7.170710381,2.9225
1,10878263,K00341.02,CONFIRMED,4.699652821,2.553
0,10616571,K00340.01,FALSE POSITIVE,23.6731242,14.3948
1,10982872,K00343.02,CONFIRMED,2.024143568,2.5273
1,4141376,K00280.01,CONFIRMED,11.87290814,2.5342
0,2720514,K02979.01,FALSE POSITIVE,1.371288853,1.4528
1,9468551,K02980.01,CONFIRMED,1.638652525,1.952
1,9076971,K02981.01,CONFIRMED,9.06687613,3.381
1,11019987,K03060.01,CONFIRMED,6.9131732,4.73
1,8360640,K02982.01,CONFIRMED,4.0223109,0.853
1,4857058,K03061.01,CONFIRMED,7.32851947,1.211
1,10924562,K03063.01,CONFIRMED,18.6052046,6.829
0,9899505,K03064.01,FALSE POSITIVE,1.332562787,6.28
2,5040077,K03065.01,CANDIDATE,0.896382269,1.113
1,7534267,K03147.01,CONFIRMED,39.4420781,7.029
1,10982872,K00343.03,CONFIRMED,41.8085031,7.797
1,9592705,K00288.01,CONFIRMED,10.27532513,6.3093
0,10611420,K03148.01,FALSE POSITIVE,11.50528603,2.098
0,3558981,K00052.01,FALSE POSITIVE,2.98786272,2.5814
1,11015108,K00344.01,CONFIRMED,39.30944096,5.77
1,11074541,K00345.01,CONFIRMED,29.88487723,4.5612
1,11100383,K00346.01,CONFIRMED,12.92489803,2.6811
2,7918652,K02984.01,CANDIDATE,11.45541896,4.95
0,8847111,K02985.01,FALSE POSITIVE,0.575884418,2.0734
2,9230021,K03429.04,CANDIDATE,44.433726,6.118
0,4568298,K02986.01,FALSE POSITIVE,0.562555067,1.7402
0,4374339,K02987.01,FALSE POSITIVE,0.993703494,0.7645
1,6021275,K00284.02,CONFIRMED,6.41491277,3.3629
1,6636320,K02989.01,CONFIRMED,6.33125228,2.688
0,4847782,K03067.01,FALSE POSITIVE,30.9597053,5.42
1,4067925,K03066.01,CONFIRMED,24.2204192,3.271
2,3230805,K03068.01,CANDIDATE,3.91679553,2.072
0,10488450,K00290.01,FALSE POSITIVE,2.683395376,1.8592
2,4676964,K03069.01,CANDIDATE,43.1024434,7.124
1,10933561,K00291.01,CONFIRMED,31.51779463,7.634
1,11075737,K00292.01,CONFIRMED,2.586639524,2.253
0,11189127,K00347.01,FALSE POSITIVE,2.671942657,1.9119
1,11194032,K00348.01,CONFIRMED,28.51117639,4.5941
1,11394027,K00349.01,CONFIRMED,14.38682567,2.1417
2,11395587,K00350.01,CANDIDATE,12.99065074,2.3748
1,5520547,K02990.01,CONFIRMED,11.20058855,4.562
0,4848424,K02991.01,FALSE POSITIVE,1.50179931,3.275
1,8866102,K00042.01,CONFIRMED,17.83367834,4.5112
1,4143755,K00281.01,CONFIRMED,19.55662003,8.087
2,8509442,K02992.01,CANDIDATE,82.6595174,3.48
1,11244137,K02994.01,CONFIRMED,2.03387483,3.097
1,5865654,K03071.01,CONFIRMED,23.9553986,3.204
0,6072593,K03070.01,FALSE POSITIVE,5.07538255,1.7
2,3219643,K03072.01,CANDIDATE,24.3367026,2.539
2,8613535,K02263.03,CANDIDATE,15.5943758,7.367
2,8546542,K03073.01,CANDIDATE,7.40985182,1.131
0,11200415,K00293.01,FALSE POSITIVE,4.63958598,2.768
0,8197560,K03074.01,FALSE POSITIVE,1.02425556,2.6439
1,11442793,K00351.03,CONFIRMED,59.7371443,8.0006
1,11259686,K00294.01,CONFIRMED,34.4359387,5.82
1,11547513,K00295.02,CONFIRMED,10.10575764,2.0138
1,11802615,K00296.01,CONFIRMED,28.86236571,5.4033
1,11521793,K00352.01,CONFIRMED,27.08239734,5.0119
0,2445975,K00053.01,FALSE POSITIVE,3.388887193,2.4475
0,6531496,K03646.02,FALSE POSITIVE,0.512869432,4.015
1,3848275,K02995.01,CONFIRMED,5.19492747,3.167
1,12021625,K02996.01,CONFIRMED,15.9314412,2.435
0,9777256,K02997.01,FALSE POSITIVE,1.33251589,4.216
1,4175630,K02998.01,CONFIRMED,28.227413,5.782
0,7433585,K02999.01,FALSE POSITIVE,0.545544979,1.954
1,3328080,K03075.01,CONFIRMED,4.76559056,2.2
1,6021275,K00284.03,CONFIRMED,6.17817366,3.2601
1,8430964,K03078.01,CONFIRMED,2.98618134,2.969
0,3654719,K03081.01,FALSE POSITIVE,25.9200092,5.609
1,11905011,K00297.01,CONFIRMED,5.65178922,3.0933
0,10619142,K03082.01,FALSE POSITIVE,2.04516705,3.625
1,12785320,K00298.01,CONFIRMED,19.96367208,2.6403
2,12785320,K00298.02,CANDIDATE,57.3840375,4.336
1,2692377,K00299.01,CONFIRMED,1.541676547,1.9118
0,3438975,K00300.01,FALSE POSITIVE,2.976020742,3.73
0,3742855,K00045.01,FALSE POSITIVE,6.397185875,5.8638
1,11568987,K00354.02,CONFIRMED,7.37867551,3.349
1,11568987,K00354.01,CONFIRMED,15.95995611,4.3149
1,11624249,K00356.01,CONFIRMED,1.82708193,1.96401
1,11621223,K00355.01,CONFIRMED,4.903321801,2.8887
2,10000941,K04146.02,CANDIDATE,2.5738437,1.92
1,3852655,K03002.01,CONFIRMED,11.62904159,2.97
0,11255231,K03003.01,FALSE POSITIVE,13.6550963,4.117
0,5702939,K03000.01,FALSE POSITIVE,18.3980827,4.438
1,6103377,K03004.01,CONFIRMED,20.0708757,6.354
2,7106173,K03083.01,CANDIDATE,10.18318233,3.137
0,3324986,K03084.01,FALSE POSITIVE,1.540411479,1.703
0,11912932,K03085.01,FALSE POSITIVE,3.74785358,3.713
1,8037145,K00520.03,CONFIRMED,25.75274977,2.7678
0,10098844,K02964.02,FALSE POSITIVE,35.080928,6.92
1,8162789,K00521.01,CONFIRMED,10.161023528,3.1627
2,8265218,K00522.01,CANDIDATE,12.82993461,2.942
1,8806123,K00523.02,CONFIRMED,36.8567758,7.495
1,8355239,K00574.02,CONFIRMED,10.39986173,3.377
0,9210823,K00090.01,FALSE POSITIVE,0.828206212,1.737
1,8367113,K00575.01,CONFIRMED,24.31574009,4.1344
1,8558011,K00577.01,CONFIRMED,39.6766071,5.04
1,9115800,K00421.01,CONFIRMED,4.454194254,2.3061
0,9597411,K00424.01,FALSE POSITIVE,1.575631524,2.59202
1,6850504,K00070.04,CONFIRMED,6.09855603,2.9815
1,10934674,K00477.01,CONFIRMED,16.54295261,3.8516
1,10990886,K00478.01,CONFIRMED,11.023474798,1.4814
1,11015323,K00479.01,CONFIRMED,34.18884323,5.3278
1,11134879,K00480.01,CONFIRMED,4.30165843,2.1055
1,11192998,K00481.01,CONFIRMED,7.650243513,2.752
1,8934495,K00524.01,CONFIRMED,4.592393816,2.2748
2,9119458,K00525.01,CANDIDATE,11.53029332,1.8385
2,12406807,K03091.02,CANDIDATE,7.9069765,4.634
1,5866724,K00085.01,CONFIRMED,5.859935955,4.0185
1,9157634,K00526.01,CONFIRMED,2.104721971,1.7547
0,9636569,K00527.01,FALSE POSITIVE,10.63624422,5.055
1,8565266,K00578.01,CONFIRMED,6.412512953,5.2677
1,8616637,K00579.01,CONFIRMED,2.019997006,1.8073
1,8625925,K00580.01,CONFIRMED,6.521209629,2.7975
2,4548011,K04288.04,CANDIDATE,13.9509565,5.231
1,8822216,K00581.01,CONFIRMED,6.996926239,2.7374
0,9967884,K00425.01,FALSE POSITIVE,5.428344915,1.8931
2,10016874,K00426.01,CANDIDATE,16.30141333,3.5764
1,11192998,K00481.02,CONFIRMED,1.55400389,1.7664
1,11192998,K00481.03,CONFIRMED,34.25951418,4.7743
1,10189546,K00427.01,CONFIRMED,24.61480613,2.6602
1,10189546,K00427.02,CONFIRMED,42.949522,5.4154
0,7021681,K00255.03,FALSE POSITIVE,7.7333361,2.807
0,11255761,K00482.01,FALSE POSITIVE,4.99270186,3.1008
1,11497977,K00483.01,CONFIRMED,4.79860021,3.0384
1,9941859,K00528.03,CONFIRMED,20.55280311,2.2013
1,9941859,K00528.01,CONFIRMED,9.57665962,3.3603
1,9941859,K00528.02,CONFIRMED,96.6781852,5.6957
0,10068030,K00529.01,FALSE POSITIVE,2.023123903,1.1829
1,10266615,K00530.01,CONFIRMED,10.94026745,2.3494
2,10395543,K00531.01,CANDIDATE,3.687469832,1.0668
1,6444896,K03138.02,CONFIRMED,19.5352551,1.013
1,9020160,K00582.01,CONFIRMED,5.945043548,2.7004
1,10616679,K00429.01,CONFIRMED,8.600099313,4.0077
1,6850504,K00070.05,CONFIRMED,19.5776073,3.382
1,10717241,K00430.01,CONFIRMED,12.37646897,2.7075
1,10843590,K00431.01,CONFIRMED,18.87022157,3.1404
1,12061222,K00484.01,CONFIRMED,17.20522898,3.6688
0,12316431,K00485.01,FALSE POSITIVE,17.90766147,5.396
1,12404305,K00486.01,CONFIRMED,22.18332255,5.1364
1,12834874,K00487.01,CONFIRMED,7.65880048,3.0427
1,5866724,K00085.02,CONFIRMED,2.154911236,3.1341
2,8121310,K00317.02,CANDIDATE,11.505879,5.583
1,2557816,K00488.01,CONFIRMED,9.3789167,3.3427
1,10454313,K00532.01,CONFIRMED,4.221626193,3.0619
1,10513530,K00533.01,CONFIRMED,16.54967098,4.3808
1,9076513,K00583.01,CONFIRMED,2.437029217,3.2005
1,10843590,K00431.02,CONFIRMED,46.9026431,3.9264
1,10554999,K00534.01,CONFIRMED,6.400157105,2.0004
1,9146018,K00584.01,CONFIRMED,9.9267215,3.8428
1,9279669,K00585.01,CONFIRMED,3.722158895,1.9941
1,10858832,K00432.01,CONFIRMED,5.263415218,2.1446
0,2576197,K00489.01,FALSE POSITIVE,2.217038096,1.8575
0,2576197,K00489.02,FALSE POSITIVE,8.874603,2.88
1,10554999,K00534.02,CONFIRMED,2.735900074,1.9359
1,10187017,K00082.01,CONFIRMED,16.145671932,3.7236
1,3239945,K00490.01,CONFIRMED,4.393157678,2.4455
1,10873260,K00535.01,CONFIRMED,5.852968845,4.5973
1,11073351,K00537.01,CONFIRMED,2.820190603,2.554
1,11090765,K00538.01,CONFIRMED,21.21712312,5.89
1,9570741,K00586.01,CONFIRMED,15.77980122,4.0369
1,9607164,K00587.01,CONFIRMED,14.03490255,3.638
1,9631762,K00588.01,CONFIRMED,10.35586478,2.8431
1,9782691,K00590.01,CONFIRMED,11.38840217,3.6949
1,3239945,K00490.03,CONFIRMED,7.40611676,2.8826
1,3239945,K00490.04,CONFIRMED,21.803708,3.369
2,11824222,K00437.01,CANDIDATE,15.84132627,1.8215
1,12302530,K00438.01,CONFIRMED,5.931196562,2.4999
1,11904151,K00072.01,CONFIRMED,0.837491225,1.796
1,3559935,K00492.01,CONFIRMED,29.9111886,6.6436
0,3541800,K00491.01,FALSE POSITIVE,4.66229074,3.73
0,3834360,K00493.01,FALSE POSITIVE,2.908453928,2.5363
1,3966801,K00494.01,CONFIRMED,25.69581456,4.0251
1,5866724,K00085.03,CONFIRMED,8.13121389,4.2386
1,11656721,K00541.01,CONFIRMED,13.64617478,3.4098
0,11521048,K00540.01,FALSE POSITIVE,25.70280003,3.1644
1,11853905,K00007.01,CONFIRMED,3.213668926,3.98235
1,11669239,K00542.01,CONFIRMED,41.8854433,6.763
1,10656823,K00598.01,CONFIRMED,8.30783912,3.1516
1,10600261,K00597.03,CONFIRMED,52.8148051,7.309
1,10656823,K00598.02,CONFIRMED,34.0963441,3.896
1,12302530,K00438.02,CONFIRMED,52.6615266,3.1592
2,6268648,K01613.03,CANDIDATE,20.605501,3.793
1,10676824,K00599.01,CONFIRMED,6.45442931,2.6772
1,2438264,K00440.01,CONFIRMED,15.90688891,3.9879
1,12470954,K00439.01,CONFIRMED,1.902208647,2.19877
1,2438264,K00440.02,CONFIRMED,4.973455252,1.6519
1,10718726,K00600.01,CONFIRMED,3.595769013,3.1569
2,8212002,K02593.02,CANDIDATE,9.5539134,5.261
0,3340312,K00441.01,FALSE POSITIVE,30.5528972,5.269
1,10187017,K00082.02,CONFIRMED,10.31174786,3.1818
0,4049108,K00495.01,FALSE POSITIVE,4.804469031,3.4587
1,4454752,K00496.01,CONFIRMED,1.616883373,1.6325
1,4757437,K00497.02,CONFIRMED,4.42535097,3.504
1,4757437,K00497.01,CONFIRMED,13.19322809,5.0036
1,11823054,K00543.02,CONFIRMED,3.137845914,1.91
0,11972666,K00545.01,FALSE POSITIVE,1.09173174,1.9719
0,11913012,K00544.01,FALSE POSITIVE,3.74782314,5.133
1,9782691,K00590.02,CONFIRMED,50.6985408,5.972
2,7017274,K03209.02,CANDIDATE,6.77067637,5.982
1,12058931,K00546.01,CONFIRMED,20.68420772,6.4415
0,9886221,K00591.01,FALSE POSITIVE,2.9926465,1.81
1,9957627,K00592.01,CONFIRMED,39.7529915,4.9641
1,9958962,K00593.01,CONFIRMED,9.99760285,3.4423
1,3745690,K00442.01,CONFIRMED,13.54057461,4.4673
1,3833007,K00443.01,CONFIRMED,16.21774917,4.9274
1,3847138,K00444.01,CONFIRMED,11.72291212,4.2064
0,4833135,K00498.01,FALSE POSITIVE,8.661374,2.972
1,4847534,K00499.01,CONFIRMED,9.66857386,2.4656
1,12058931,K00546.02,CONFIRMED,9.82578495,5.2498
1,4852528,K00500.01,CONFIRMED,7.053527145,2.3982
1,4852528,K00500.03,CONFIRMED,3.072146607,1.8732
1,4852528,K00500.02,CONFIRMED,9.521644639,2.3569
1,12116489,K00547.01,CONFIRMED,25.30291816,4.4903
1,9958962,K00593.03,CONFIRMED,51.0674355,4.374
1,12600735,K00548.01,CONFIRMED,21.30020491,4.0852
1,10600261,K00597.01,CONFIRMED,17.30795548,5.1126
1,6462863,K00094.02,CONFIRMED,10.423677439,5.2257
1,10600261,K00597.02,CONFIRMED,2.09227115,2.4062
0,3437776,K00549.01,FALSE POSITIVE,10.29767658,6.649
1,11904151,K00072.02,CONFIRMED,45.29422297,6.83
1,10388286,K00596.01,CONFIRMED,1.682695938,1.3867
1,4633570,K00446.01,CONFIRMED,16.70920628,2.7052
1,4633570,K00446.02,CONFIRMED,28.55158187,4.1502
1,4852528,K00500.05,CONFIRMED,0.986785834,1.1879
0,5021176,K00447.01,FALSE POSITIVE,4.045057186,2.9954
1,5640085,K00448.02,CONFIRMED,43.5859419,4.6814
1,10187017,K00082.03,CONFIRMED,27.4536146,3.747
1,5640085,K00448.01,CONFIRMED,10.13958818,2.6446
0,3437776,K00549.02,FALSE POSITIVE,0.635587392,4.7
2,4951877,K00501.01,CANDIDATE,24.7962801,8.33
0,5282051,K00502.01,FALSE POSITIVE,5.91037674,3.421
1,5340644,K00503.01,CONFIRMED,8.22241355,2.71
1,4270253,K00551.01,CONFIRMED,11.6370303,3.3372
1,4165473,K00550.01,CONFIRMED,13.02363236,3.9734
2,5544450,K03226.02,CANDIDATE,6.93650854,3.674
0,5122112,K00552.01,FALSE POSITIVE,3.055171082,1.6798
1,10973664,K00601.02,CONFIRMED,11.67894236,1.2641
1,10973664,K00601.01,CONFIRMED,5.40426917,2.5315
1,12459913,K00602.01,CONFIRMED,12.91385906,5.3685
0,6042214,K00450.01,FALSE POSITIVE,27.04627886,2.666
0,6200715,K00451.01,FALSE POSITIVE,3.723560726,3.435
1,6291033,K00452.01,CONFIRMED,3.705991661,5.1658
0,6889235,K00074.01,FALSE POSITIVE,5.188671659,5.0534
1,5461440,K00504.01,CONFIRMED,40.606895,5.756
0,6758917,K00453.01,FALSE POSITIVE,2.236100588,1.8643
1,5689351,K00505.01,CONFIRMED,13.76710058,2.9105
0,5303551,K00553.01,FALSE POSITIVE,2.399069173,3.2576
2,5443837,K00554.01,CANDIDATE,3.65849707,2.573
0,7692093,K03337.02,FALSE POSITIVE,91.172033,6.676
1,5709725,K00555.01,CONFIRMED,3.701765401,2.6061
0,2716853,K01022.02,FALSE POSITIVE,68.832195,3.31
0,7700871,K00088.01,FALSE POSITIVE,5.17968868,3.7256
1,9946525,K00398.01,CONFIRMED,51.84688984,4.7769
1,9946525,K00398.02,CONFIRMED,4.180048081,2.4479
0,7289157,K00399.01,FALSE POSITIVE,5.26640614,3.6163
2,2832589,K01942.02,CANDIDATE,2.433703498,0.975
0,7101828,K00455.01,FALSE POSITIVE,47.878243,4.066
1,7098355,K00454.01,CONFIRMED,29.00789166,5.0274
2,10793172,K02871.04,CANDIDATE,7.9788198,2.874
1,7440748,K00457.01,CONFIRMED,4.9213639,1.8806
1,7269974,K00456.01,CONFIRMED,13.69942266,4.3409
1,10187017,K00082.04,CONFIRMED,7.07136119,2.757
0,5780715,K00506.01,FALSE POSITIVE,1.583160478,1.1935
1,5812960,K00507.01,CONFIRMED,18.49234792,3.4744
2,10285631,K00331.02,CANDIDATE,10.52286678,1.911
1,6266741,K00508.01,CONFIRMED,7.930583519,3.6083
0,5738496,K00556.01,FALSE POSITIVE,9.50150926,6.852
1,5774349,K00557.01,CONFIRMED,15.65563866,3.9305
1,5978361,K00558.01,CONFIRMED,9.17858526,2.1945
0,8554498,K00005.02,FALSE POSITIVE,7.05185637,3.69
1,6850504,K00070.01,CONFIRMED,10.854095934,3.7768
0,6422367,K00559.01,FALSE POSITIVE,4.33144839,2.58
1,6501635,K00560.01,CONFIRMED,23.67513153,4.647
1,7440748,K00457.02,CONFIRMED,7.064252021,1.3867
1,3217264,K00401.03,CONFIRMED,55.3291399,6.918
1,7977197,K00459.01,CONFIRMED,19.44639139,3.6227
1,6266741,K00508.02,CONFIRMED,16.6658994,4.1934
0,4367854,K02876.02,FALSE POSITIVE,0.535224793,3.3402
1,7977197,K00459.02,CONFIRMED,6.91986988,3.4253
1,6381846,K00509.02,CONFIRMED,11.46347165,2.599
1,6707833,K00563.01,CONFIRMED,15.28467725,6.0768
1,6665695,K00561.01,CONFIRMED,5.378868001,2.7222
1,6422155,K00510.01,CONFIRMED,2.940304817,2.7226
0,9785921,K03372.02,FALSE POSITIVE,73.506021,5.734
1,6786037,K00564.03,CONFIRMED,6.21716039,4.4289
2,10157458,K01083.02,CANDIDATE,4.57797412,2.862
0,4247092,K00403.01,FALSE POSITIVE,21.05647572,1.238
0,4949751,K00404.01,FALSE POSITIVE,31.80514278,7.6213
0,5218441,K00407.01,FALSE POSITIVE,3.613757526,5.9128
1,8043638,K00460.01,CONFIRMED,17.58751692,4.3773
0,8621348,K00461.01,FALSE POSITIVE,11.34436822,5.558
1,5351250,K00408.01,CONFIRMED,7.381980206,3.1152
0,8773869,K00462.01,FALSE POSITIVE,1.576341127,3.1232
2,6716545,K02906.03,CANDIDATE,21.9424316,7.447
1,6422155,K00510.02,CONFIRMED,6.38899658,3.5032
1,6422155,K00510.03,CONFIRMED,14.62709685,4.097
1,6422155,K00510.04,CONFIRMED,35.1184432,4.59
1,8845205,K00463.01,CONFIRMED,18.47762694,1.94
1,8890783,K00464.02,CONFIRMED,5.350156114,2.2647
1,6451936,K00511.01,CONFIRMED,8.00579096,3.0549
0,7025846,K00565.01,FALSE POSITIVE,2.340523247,3.156
1,5351250,K00408.02,CONFIRMED,12.56096618,3.7647
1,5351250,K00408.03,CONFIRMED,30.8261043,5.914
1,6850504,K00070.02,CONFIRMED,3.696121272,2.463
1,5351250,K00408.04,CONFIRMED,3.42806306,2.417
1,7119481,K00566.01,CONFIRMED,25.85499978,3.8737
0,10187017,K00082.06,FALSE POSITIVE,22.4098677,2.271
1,7445445,K00567.01,CONFIRMED,10.68758211,3.3812
1,5444548,K00409.01,CONFIRMED,13.24931848,4.4859
0,8397947,K04772.03,FALSE POSITIVE,39.0930875,5.687
2,9008220,K00466.01,CANDIDATE,9.391039263,2.8386
1,9589524,K00468.01,CONFIRMED,22.18431824,3.0397
1,10187017,K00082.05,CONFIRMED,5.28691996,2.579
2,9955262,K00076.01,CANDIDATE,77.4794704,10.1151
0,8019043,K06048.02,FALSE POSITIVE,0.80489537,0.92
1,6838050,K00512.01,CONFIRMED,6.51003001,3.3095
1,6937692,K00513.01,CONFIRMED,35.18105723,7.545
1,7445445,K00567.03,CONFIRMED,29.02235217,4.0263
0,7812179,K00515.01,FALSE POSITIVE,17.79421914,4.1918
0,7602070,K00514.01,FALSE POSITIVE,11.75560012,4.7
0,1868404,K07625.01,FALSE POSITIVE,6.12601169,1.733
1,7595157,K00568.01,CONFIRMED,3.383540239,1.403
2,7906892,K04773.02,CANDIDATE,11.1438086,7.905
1,8008206,K00569.02,CONFIRMED,1.632916419,1.5599
1,8008206,K00569.01,CONFIRMED,20.72904234,2.8066
0,5449777,K00410.01,FALSE POSITIVE,7.216951388,1.89082
0,5478055,K00411.01,FALSE POSITIVE,15.85238672,5.179
1,5683743,K00412.01,CONFIRMED,4.147021189,2.8997
1,5791986,K00413.01,CONFIRMED,15.22895514,2.5967
1,9844088,K00470.01,CONFIRMED,3.750832927,1.9457
2,9703198,K00469.01,CANDIDATE,10.32906563,1.44
2,8320630,K04846.02,CANDIDATE,32.526674,6.842
1,10019643,K00471.01,CONFIRMED,21.34736612,4.184
1,10123064,K00472.01,CONFIRMED,4.243748097,3.3603
0,5653126,K06612.02,FALSE POSITIVE,2.404483552,0.2961
1,8015907,K00517.01,CONFIRMED,2.752359689,2.0722
0,7840044,K00516.01,FALSE POSITIVE,13.54204116,3.334
1,8120608,K00571.01,CONFIRMED,7.26731094,2.2691
0,8106610,K00570.01,FALSE POSITIVE,12.39894005,4.262
1,6850504,K00070.03,CONFIRMED,77.6114427,7.1786
1,6508221,K00416.01,CONFIRMED,18.20795835,3.7965
0,5872150,K00414.02,FALSE POSITIVE,5.92240377,3.691
1,10155434,K00473.01,CONFIRMED,12.70636123,2.395
1,10460984,K00474.01,CONFIRMED,10.94577783,3.0937
2,11135694,K04896.02,CANDIDATE,49.537365,9.862
1,8037145,K00520.01,CONFIRMED,12.75934489,3.5889
1,8037145,K00520.02,CONFIRMED,5.433132902,2.4012
1,2571238,K00084.01,CONFIRMED,9.286964466,3.3649
1,8022244,K00519.01,CONFIRMED,11.90352088,4.297
0,6436505,K06707.02,FALSE POSITIVE,24.7222403,4.53
0,2140389,K07627.01,FALSE POSITIVE,0.967427812,5.8883
1,8193178,K00572.01,CONFIRMED,10.64021008,5.4381
1,8355239,K00574.01,CONFIRMED,20.13490007,3.7962
1,6508221,K00416.02,CONFIRMED,88.2553729,4.539
1,8344004,K00573.01,CONFIRMED,5.996533443,3.3129
1,8344004,K00573.02,CONFIRMED,2.06190864,1.9743
2,8216763,K04838.03,CANDIDATE,24.0721647,3.171
2,6879865,K00417.01,CANDIDATE,19.193103549,2.5425
0,8219673,K00419.01,FALSE POSITIVE,20.131477716,3.2806
2,9552608,K00080.01,CANDIDATE,9.250572762,3.6373
1,8352537,K00420.01,CONFIRMED,6.010383339,2.1939
0,3248033,K00006.01,FALSE POSITIVE,1.334101467,2.1033
2,3758499,K05007.02,CANDIDATE,80.881757,12.568
1,10577994,K00475.01,CONFIRMED,8.1808949,2.7546
0,6768616,K06765.02,FALSE POSITIVE,8.8249556,2.976
1,10599206,K00476.01,CONFIRMED,18.42794957,2.9264
0,10068383,K00725.01,FALSE POSITIVE,7.30497811,4.5414
0,10157573,K00726.01,FALSE POSITIVE,5.115750935,2.5378
0,10191070,K00727.01,FALSE POSITIVE,1.213745575,5.5835
2,10221013,K00728.01,CANDIDATE,7.189379172,2.0351
0,10225800,K00729.01,FALSE POSITIVE,1.423799421,1.4866
1,10227020,K00730.01,CONFIRMED,14.78767172,6.1191
2,2299738,K07628.01,CANDIDATE,1.8134378,7.776
1,4563268,K00627.02,CONFIRMED,4.16536757,3.2935
1,4644604,K00628.01,CONFIRMED,14.48584765,3.1365
1,4656049,K00629.01,CONFIRMED,40.6992062,7.074
0,4659405,K00630.01,FALSE POSITIVE,4.532402495,3.12
0,7941635,K05449.02,FALSE POSITIVE,25.273355,34.48
2,7730747,K00684.01,CANDIDATE,4.034914368,1.7874
1,7764367,K00685.01,CONFIRMED,3.173914037,3.6069
1,10227020,K00730.02,CONFIRMED,9.84824649,5.7471
1,10227020,K00730.03,CONFIRMED,19.7243672,7.202
2,7976520,K00687.01,CANDIDATE,4.17838675,2.123
1,10227020,K00730.04,CONFIRMED,7.38443269,5.7351
2,2302997,K07630.01,CANDIDATE,16.2982201,2.558
0,10259031,K00731.01,FALSE POSITIVE,7.06115081,3.547
1,4827723,K00632.01,CONFIRMED,7.23858162,3.1199
0,4861736,K00634.01,FALSE POSITIVE,6.277827312,8.6841
1,5020319,K00635.01,CONFIRMED,16.71987303,3.317
1,12116489,K00547.03,CONFIRMED,12.3860474,2.604
0,5090690,K00636.01,FALSE POSITIVE,12.011661094,3.77516
1,8161561,K00688.01,CONFIRMED,3.275821982,3.0427
1,8361905,K00689.01,CONFIRMED,15.87360981,3.5246
0,8409588,K00690.01,FALSE POSITIVE,1.360834768,1.4886
1,11250587,K00107.01,CONFIRMED,7.256962446,4.9402
1,10265898,K00732.01,CONFIRMED,1.260258822,1.8594
1,8480285,K00691.02,CONFIRMED,16.2254975,6.471
1,10265898,K00732.03,CONFIRMED,5.25449393,3.078
0,2302758,K07629.01,FALSE POSITIVE,0.542122617,1.283
1,10271806,K00733.02,CONFIRMED,11.34934848,3.1101
0,5098444,K00637.01,FALSE POSITIVE,26.94927489,10.6977
1,5113822,K00638.01,CONFIRMED,23.6421965,5.018
1,5113822,K00638.02,CONFIRMED,67.0930642,7.334
1,5120087,K00639.01,CONFIRMED,17.97979816,5.5828
2,12600735,K00548.02,CANDIDATE,6.0799457,2.706
1,5121511,K00640.01,CONFIRMED,30.99664113,2.9182
1,8557374,K00692.01,CONFIRMED,2.462344253,1.8113
1,10271806,K00733.03,CONFIRMED,3.13295351,2.2207
1,10271806,K00733.04,CONFIRMED,18.64349986,1.8491
